"Name","SRX2600361_SRR5298174_TPM","SRX2600362_SRR5298175_TPM","pir","subfam"
"NODE_1_length_24106_cov_35.7365",0.496402,0.5655,FALSE,"none"
"NODE_2_length_15844_cov_68.9779",0.965811,1.095628,FALSE,"none"
"NODE_3_length_15658_cov_11.9442",0.166258,0.192392,FALSE,"none"
"NODE_4_length_14855_cov_42.2107",0.589795,0.672399,FALSE,"none"
"NODE_5_length_13250_cov_73.0915",1.019865,1.164548,FALSE,"none"
"NODE_6_length_13004_cov_89.2345",1.263723,1.427053,FALSE,"none"
"NODE_7_length_13000_cov_24.6761",0.346336,0.394096,FALSE,"none"
"NODE_8_length_12987_cov_145.732",2.040187,2.327492,FALSE,"none"
"NODE_9_length_12750_cov_54.6873",0.778313,0.878175,FALSE,"none"
"NODE_10_length_12743_cov_38.9481",0.545214,0.620528,FALSE,"none"
"NODE_11_length_12685_cov_12.7763",0.181591,0.206545,FALSE,"none"
"NODE_12_length_12350_cov_38.0862",0.534236,0.610308,FALSE,"none"
"NODE_13_length_12236_cov_15.3675",0.216593,0.247505,FALSE,"none"
"NODE_14_length_12212_cov_66.909",0.937358,1.06491,FALSE,"none"
"NODE_15_length_12198_cov_92.2307",1.296925,1.462875,FALSE,"none"
"NODE_16_length_12021_cov_57.0769",0.807248,0.916799,FALSE,"none"
"NODE_17_length_11717_cov_76.7116",1.083882,1.228252,FALSE,"none"
"NODE_18_length_11475_cov_38.3714",0.540676,0.614587,FALSE,"none"
"NODE_19_length_11248_cov_22.009",0.3146,0.352991,FALSE,"none"
"NODE_20_length_11082_cov_21.2811",0.299206,0.33969,FALSE,"none"
"NODE_21_length_11002_cov_47.5483",0.671467,0.7674,FALSE,"none"
"NODE_22_length_10975_cov_42.4096",0.597115,0.678838,FALSE,"none"
"NODE_23_length_10911_cov_11.1236",0.154284,0.177857,FALSE,"none"
"NODE_24_length_10748_cov_17.4187",0.252667,0.282247,FALSE,"none"
"NODE_25_length_10521_cov_46.3182",0.648882,0.738235,FALSE,"none"
"NODE_26_length_10217_cov_10.9561",0.154276,0.17542,FALSE,"none"
