"Name","SRX2600375_SRR5298188_TPM","SRX2600376_SRR5298189_TPM","pir","subfam"
"NODE_1_length_20712_cov_107.672",4.654016,4.565628,FALSE,"none"
"NODE_2_length_17454_cov_70.9303",3.081396,3.036678,FALSE,"none"
"NODE_3_length_16528_cov_47.666",2.07245,2.04082,FALSE,"none"
"NODE_4_length_16469_cov_29.2889",1.285356,1.260392,FALSE,"none"
"NODE_5_length_15775_cov_78.6393",3.425377,3.370359,FALSE,"none"
"NODE_6_length_15711_cov_148.721",6.489698,6.369398,FALSE,"none"
"NODE_7_length_15321_cov_52.9538",2.317127,2.269107,FALSE,"none"
"NODE_8_length_15221_cov_185.953",8.031328,7.943608,FALSE,"none"
"NODE_9_length_14461_cov_200.892",8.786251,8.635889,FALSE,"none"
"NODE_10_length_13976_cov_961.909",42.703597,41.890534,FALSE,"none"
"NODE_11_length_13622_cov_81.9136",3.593686,3.553753,FALSE,"none"
"NODE_12_length_12944_cov_42.7422",1.861136,1.835838,FALSE,"none"
"NODE_13_length_12389_cov_70.6622",3.089594,3.054658,FALSE,"none"
"NODE_14_length_12199_cov_88.4658",3.886894,3.825947,FALSE,"none"
"NODE_15_length_12091_cov_45.0705",1.960681,1.940221,FALSE,"none"
"NODE_16_length_11883_cov_58.593",2.575207,2.52798,FALSE,"none"
"NODE_17_length_11375_cov_66.7026",2.893597,2.834429,FALSE,"none"
"NODE_18_length_11128_cov_54.9549",2.409984,2.371853,FALSE,"none"
"NODE_19_length_10967_cov_277.507",12.087102,11.83397,FALSE,"none"
"NODE_20_length_10957_cov_151.333",6.66038,6.571372,FALSE,"none"
"NODE_21_length_10936_cov_206.722",9.077149,8.91191,FALSE,"none"
"NODE_22_length_10892_cov_59.9067",2.626435,2.581046,FALSE,"none"
"NODE_23_length_10742_cov_79.8565",3.503432,3.460214,FALSE,"none"
"NODE_24_length_10671_cov_18.8071",0.819332,0.808699,FALSE,"none"
